shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
i3c_shp,-12.403087,130.878668,33,
i3c_shp,-12.401987,130.878292,34,
i3c_shp,-12.398733,130.878232,35,
i3c_shp,-12.396528,130.878235,36,
i3c_shp,-12.395949,130.878341,37,
i3c_shp,-12.395352,130.878355,38,
i3c_shp,-12.393074,130.87832,39,
i3c_shp,-12.391703,130.878035,40,
i3c_shp,-12.390421,130.877786,41,
i3c_shp,-12.389899,130.880045,42,
i3c_shp,-12.391108,130.880366,43,
i3c_shp,-12.391269,130.880569,44,
i3c_shp,-12.391147,130.882555,45,
i3c_shp,-12.391354,130.883954,46,
i3c_shp,-12.390865,130.884097,47,
i3c_shp,-12.388777,130.885388,48,
i3c_shp,-12.390885,130.889007,49,
i3c_shp,-12.391926,130.890155,50,
i3c_shp,-12.392338,130.890728,51,
i3c_shp,-12.392641,130.891337,52,
i3c_shp,-12.392815,130.892295,53,
i3c_shp,-12.392829,130.892865,54,
i3c_shp,-12.392753,130.893361,55,
i3c_shp,-12.392496,130.893892,56,
i3c_shp,-12.392151,130.894184,57,
i3c_shp,-12.391824,130.894421,58,
i3c_shp,-12.392053,130.895232,59,
i3c_shp,-12.392029,130.896059,60,
i3c_shp,-12.39146,130.897287,61,
i3c_shp,-12.391118,130.897119,62,
i3c_shp,-12.390416,130.896709,63,
i3c_shp,-12.390091,130.896615,64,
i3c_shp,-12.389349,130.896702,65,
i3c_shp,-12.388535,130.896861,66,
i3c_shp,-12.387816,130.893675,67,
i3c_shp,-12.387514,130.892937,68,
i3c_shp,-12.386799,130.891681,69,
i3c_shp,-12.384603,130.887822,70,
i3c_shp,-12.386418,130.886732,71,
i3c_shp,-12.383436,130.881469,72,
i3c_shp,-12.381406,130.879506,73,
i3c_shp,-12.379241,130.881623,74,
i3c_shp,-12.377609,130.882237,75,
i3c_shp,-12.375834,130.882812,76,
i3c_shp,-12.374529,130.883208,77,
i3c_shp,-12.373116,130.883731,78,
i3c_shp,-12.372536,130.883874,79,
i3c_shp,-12.372237,130.882732,80,
i3c_shp,-12.37208,130.881848,81,
i3c_shp,-12.372192,130.881389,82,
i3c_shp,-12.371637,130.880595,83,
i3c_shp,-12.372327,130.880213,84,
i3c_shp,-12.372924,130.880126,85,
i3c_shp,-12.373013,130.880328,86,
i3c_shp,-12.3736,130.88076,87,
i3d_shp,-12.37345,130.88048,0,
i3d_shp,-12.373013,130.880328,1,
i3d_shp,-12.373068,130.880126,2,
i3d_shp,-12.374351,130.880301,3,
i3d_shp,-12.37464,130.880266,4,
i3d_shp,-12.376814,130.879583,5,
i3d_shp,-12.377609,130.882237,6,
i3d_shp,-12.379241,130.881623,7,
i3d_shp,-12.381406,130.879506,8,
i3d_shp,-12.382228,130.878317,9,
i3d_shp,-12.382637,130.876756,10,
i3d_shp,-12.382807,130.87558,11,
i3d_shp,-12.383183,130.873579,12,
i3d_shp,-12.38535,130.873888,13,
i3d_shp,-12.386184,130.873563,14,
i3d_shp,-12.387325,130.873185,15,
i3d_shp,-12.387885,130.873281,16,
i3d_shp,-12.389145,130.874099,17,
i3d_shp,-12.389431,130.874579,18,
i3d_shp,-12.38946,130.875591,19,
i3d_shp,-12.389344,130.87662,20,
i3d_shp,-12.38914,130.877446,21,
i3d_shp,-12.390421,130.877786,22,
i3d_shp,-12.391703,130.878035,23,
i3d_shp,-12.393074,130.87832,24,
i3d_shp,-12.395352,130.878355,25,
i3d_shp,-12.395416,130.871698,26,
i3d_shp,-12.397649,130.872928,27,
i3d_shp,-12.399683,130.874175,28,
i3d_shp,-12.402804,130.877783,29,
i3d_shp,-12.403146,130.878007,30,
i3d_shp,-12.4047,130.878091,31,
i3d_shp,-12.404713,130.878717,32,
i3d_shp,-12.403087,130.878668,33,
i3d_shp,-12.401987,130.878292,34,
i3d_shp,-12.398733,130.878232,35,
i3d_shp,-12.398759,130.879759,36,
i3d_shp,-12.398719,130.880237,37,
i3d_shp,-12.399405,130.880389,38,
i3d_shp,-12.399856,130.880594,39,
i3d_shp,-12.400089,130.880853,40,
i3d_shp,-12.400303,130.881204,41,
i3d_shp,-12.400427,130.881646,42,
i3d_shp,-12.400648,130.886282,43,
i3d_shp,-12.400291,130.888266,44,
i3d_shp,-12.400108,130.888541,45,
i3d_shp,-12.398571,130.888585,46,
i3d_shp,-12.398193,130.888288,47,
i3d_shp,-12.397817,130.887788,48,
i3d_shp,-12.397801,130.887586,49,
i3d_shp,-12.397718,130.886409,50,
i3d_shp,-12.397685,130.886004,51,
i3d_shp,-12.397405,130.884733,52,
i3d_shp,-12.397322,130.883647,53,
i3d_shp,-12.397381,130.883004,54,
i3d_shp,-12.39751,130.882582,55,
i3d_shp,-12.398005,130.881629,56,
i3d_shp,-12.398719,130.880237,57,
i3d_shp,-12.398759,130.879759,58,
i3d_shp,-12.398733,130.878232,59,
i3d_shp,-12.396528,130.878235,60,
i3d_shp,-12.395949,130.878341,61,
i3d_shp,-12.395352,130.878355,62,
i3d_shp,-12.393074,130.87832,63,
i3d_shp,-12.391703,130.878035,64,
i3d_shp,-12.390421,130.877786,65,
i3d_shp,-12.389899,130.880045,66,
i3d_shp,-12.391108,130.880366,67,
i3d_shp,-12.391269,130.880569,68,
i3d_shp,-12.391147,130.882555,69,
i3d_shp,-12.391354,130.883954,70,
i3d_shp,-12.390865,130.884097,71,
i3d_shp,-12.388777,130.885388,72,
i3d_shp,-12.390885,130.889007,73,
i3d_shp,-12.391926,130.890155,74,
i3d_shp,-12.392338,130.890728,75,
i3d_shp,-12.392641,130.891337,76,
i3d_shp,-12.392815,130.892295,77,
i3d_shp,-12.392829,130.892865,78,
i3d_shp,-12.392753,130.893361,79,
i3d_shp,-12.392496,130.893892,80,
i3d_shp,-12.392151,130.894184,81,
i3d_shp,-12.391824,130.894421,82,
i3d_shp,-12.392053,130.895232,83,
i3d_shp,-12.392029,130.896059,84,
i3d_shp,-12.39146,130.897287,85,
i3d_shp,-12.391118,130.897119,86,
i3d_shp,-12.390416,130.896709,87,
i3d_shp,-12.390091,130.896615,88,
i3d_shp,-12.389349,130.896702,89,
i3d_shp,-12.388535,130.896861,90,
i3d_shp,-12.387816,130.893675,91,
i3d_shp,-12.387514,130.892937,92,
i3d_shp,-12.386799,130.891681,93,
i3d_shp,-12.384603,130.887822,94,
i3d_shp,-12.386418,130.886732,95,
i3d_shp,-12.383436,130.881469,96,
i3d_shp,-12.381406,130.879506,97,
i3d_shp,-12.379241,130.881623,98,
i3d_shp,-12.377609,130.882237,99,
i3d_shp,-12.375834,130.882812,100,
i3d_shp,-12.374529,130.883208,101,
i3d_shp,-12.373116,130.883731,102,
i3d_shp,-12.372536,130.883874,103,
i3d_shp,-12.372237,130.882732,104,
i3d_shp,-12.37208,130.881848,105,
i3d_shp,-12.372192,130.881389,106,
i3d_shp,-12.371637,130.880595,107,
i3d_shp,-12.372327,130.880213,108,
i3d_shp,-12.372924,130.880126,109,
i3d_shp,-12.373013,130.880328,110,
i3d_shp,-12.3736,130.88076,111,
i3e_shp,-12.37345,130.88048,0,
i3e_shp,-12.373013,130.880328,1,
i3e_shp,-12.373068,130.880126,2,
i3e_shp,-12.374351,130.880301,3,
i3e_shp,-12.37464,130.880266,4,
i3e_shp,-12.376814,130.879583,5,
i3e_shp,-12.377609,130.882237,6,
i3e_shp,-12.379241,130.881623,7,
i3e_shp,-12.381406,130.879506,8,
i3e_shp,-12.382228,130.878317,9,
i3e_shp,-12.382637,130.876756,10,
i3e_shp,-12.382807,130.87558,11,
i3e_shp,-12.383183,130.873579,12,
i3e_shp,-12.38337,130.872624,13,
i3e_shp,-12.383728,130.870548,14,
i3e_shp,-12.384209,130.868989,15,
i3e_shp,-12.38456,130.867869,16,
i3e_shp,-12.385504,130.864566,17,
i3e_shp,-12.386022,130.862841,18,
i3e_shp,-12.386521,130.861318,19,
i3e_shp,-12.391261,130.863393,20,
i3e_shp,-12.391766,130.863599,21,
i3e_shp,-12.392199,130.863676,22,
i3e_shp,-12.395073,130.863714,23,
i3e_shp,-12.395074,130.868845,24,
i3e_shp,-12.395399,130.868848,25,
i3e_shp,-12.395352,130.878355,26,
i3e_shp,-12.395949,130.878341,27,
i3e_shp,-12.396528,130.878235,28,
i3e_shp,-12.398733,130.878232,29,
i3e_shp,-12.398759,130.879759,30,
i3e_shp,-12.398719,130.880237,31,
i3e_shp,-12.399405,130.880389,32,
i3e_shp,-12.399856,130.880594,33,
i3e_shp,-12.400089,130.880853,34,
i3e_shp,-12.400303,130.881204,35,
i3e_shp,-12.400427,130.881646,36,
i3e_shp,-12.400648,130.886282,37,
i3e_shp,-12.400291,130.888266,38,
i3e_shp,-12.400108,130.888541,39,
i3e_shp,-12.398571,130.888585,40,
i3e_shp,-12.398193,130.888288,41,
i3e_shp,-12.397817,130.887788,42,
i3e_shp,-12.397801,130.887586,43,
i3e_shp,-12.397718,130.886409,44,
i3e_shp,-12.397685,130.886004,45,
i3e_shp,-12.397405,130.884733,46,
i3e_shp,-12.397322,130.883647,47,
i3e_shp,-12.397381,130.883004,48,
i3e_shp,-12.39751,130.882582,49,
i3e_shp,-12.398005,130.881629,50,
i3e_shp,-12.398719,130.880237,51,
i3e_shp,-12.398759,130.879759,52,
i3e_shp,-12.398733,130.878232,53,
i3e_shp,-12.396528,130.878235,54,
i3e_shp,-12.395949,130.878341,55,
i3e_shp,-12.395352,130.878355,56,
i3e_shp,-12.393074,130.87832,57,
i3e_shp,-12.391703,130.878035,58,
i3e_shp,-12.390421,130.877786,59,
i3e_shp,-12.389899,130.880045,60,
i3e_shp,-12.391108,130.880366,61,
i3e_shp,-12.391269,130.880569,62,
i3e_shp,-12.391147,130.882555,63,
i3e_shp,-12.391354,130.883954,64,
i3e_shp,-12.390865,130.884097,65,
i3e_shp,-12.388777,130.885388,66,
i3e_shp,-12.390885,130.889007,67,
i3e_shp,-12.391926,130.890155,68,
i3e_shp,-12.392338,130.890728,69,
i3e_shp,-12.392641,130.891337,70,
i3e_shp,-12.392815,130.892295,71,
i3e_shp,-12.392829,130.892865,72,
i3e_shp,-12.392753,130.893361,73,
i3e_shp,-12.392496,130.893892,74,
i3e_shp,-12.392151,130.894184,75,
i3e_shp,-12.391824,130.894421,76,
i3e_shp,-12.392053,130.895232,77,
i3e_shp,-12.392029,130.896059,78,
i3e_shp,-12.39146,130.897287,79,
i3e_shp,-12.391118,130.897119,80,
i3e_shp,-12.390416,130.896709,81,
i3e_shp,-12.390091,130.896615,82,
i3e_shp,-12.389349,130.896702,83,
i3e_shp,-12.388535,130.896861,84,
i3e_shp,-12.387816,130.893675,85,
i3e_shp,-12.387514,130.892937,86,
i3e_shp,-12.386799,130.891681,87,
i3e_shp,-12.384603,130.887822,88,
i3e_shp,-12.386418,130.886732,89,
i3e_shp,-12.383436,130.881469,90,
i3e_shp,-12.381406,130.879506,91,
i3e_shp,-12.379241,130.881623,92,
i3e_shp,-12.377609,130.882237,93,
i3e_shp,-12.375834,130.882812,94,
i3e_shp,-12.374529,130.883208,95,
i3e_shp,-12.373116,130.883731,96,
i3e_shp,-12.372536,130.883874,97,
i3e_shp,-12.372237,130.882732,98,
i3e_shp,-12.37208,130.881848,99,
i3e_shp,-12.372192,130.881389,100,
i3e_shp,-12.371637,130.880595,101,
i3e_shp,-12.372327,130.880213,102,
i3e_shp,-12.372924,130.880126,103,
i3e_shp,-12.373013,130.880328,104,
i3e_shp,-12.3736,130.88076,105,
i4_shp,-12.37345,130.88048,0,
i4_shp,-12.373013,130.880328,1,
i4_shp,-12.373068,130.880126,2,
i4_shp,-12.374351,130.880301,3,
i4_shp,-12.37464,130.880266,4,
i4_shp,-12.376814,130.879583,5,
i4_shp,-12.376053,130.877261,6,
i4_shp,-12.375696,130.876559,7,
i4_shp,-12.375019,130.875212,8,
i4_shp,-12.374587,130.874823,9,
i4_shp,-12.37387,130.873935,10,
i4_shp,-12.373639,130.873419,11,
i4_shp,-12.373285,130.872313,12,
i4_shp,-12.372781,130.871941,13,
i4_shp,-12.372413,130.870321,14,
i4_shp,-12.372051,130.87041,15,
i4_shp,-12.372781,130.871941,16,
i4_shp,-12.373285,130.872313,17,
i4_shp,-12.373639,130.873419,18,
i4_shp,-12.37387,130.873935,19,
i4_shp,-12.374587,130.874823,20,
i4_shp,-12.378434,130.870198,21,
i4_shp,-12.378761,130.869924,22,
i4_shp,-12.379196,130.869725,23,
i4_shp,-12.380573,130.869312,24,
i4_shp,-12.382601,130.868738,25,
i4_shp,-12.382837,130.868721,26,
i4_shp,-12.383108,130.868705,27,
i4_shp,-12.384209,130.868989,28,
i4_shp,-12.38456,130.867869,29,
i4_shp,-12.385504,130.864566,30,
i4_shp,-12.386022,130.862841,31,
i4_shp,-12.386521,130.861318,32,
i4_shp,-12.385061,130.860738,33,
i4_shp,-12.382679,130.860004,34,
i4_shp,-12.380753,130.858887,35,
i4_shp,-12.380052,130.858275,36,
i4_shp,-12.379297,130.857589,37,
i4_shp,-12.379029,130.857238,38,
i4_shp,-12.378851,130.856777,39,
i4_shp,-12.378838,130.856041,40,
i4_shp,-12.378839,130.853264,41,
i4_shp,-12.378931,130.852952,42,
i4_shp,-12.379773,130.851542,43,
i4_shp,-12.378171,130.85052,44,
i4_shp,-12.378646,130.849787,45,
i4_shp,-12.380291,130.847133,46,
i4_shp,-12.381748,130.848136,47,
i4_shp,-12.38191,130.848229,48,
i4_shp,-12.382343,130.848324,49,
i4_shp,-12.387947,130.848363,50,
i4_shp,-12.387936,130.850037,51,
i4_shp,-12.38792,130.852299,52,
i4_shp,-12.389674,130.852329,53,
i4_shp,-12.391518,130.852342,54,
i4_shp,-12.393343,130.852374,55,
i4_shp,-12.39535,130.852369,56,
i4_shp,-12.399435,130.852435,57,
i4_shp,-12.401152,130.852429,58,
i4_shp,-12.402707,130.85244,59,
i4_shp,-12.403846,130.852356,60,
i4_shp,-12.405349,130.852017,61,
i4_shp,-12.409045,130.850793,62,
i4_shp,-12.410023,130.850505,63,
i4_shp,-12.414922,130.850613,64,
i4_shp,-12.416279,130.850402,65,
i4_shp,-12.417293,130.850078,66,
i4_shp,-12.418382,130.849479,67,
i4_shp,-12.419563,130.848586,68,
i4_shp,-12.420529,130.847434,69,
i4_shp,-12.421006,130.8465,70,
i4_shp,-12.421796,130.844629,71,
i4_shp,-12.422182,130.843712,72,
i4_shp,-12.422383,130.843328,73,
i4_shp,-12.42262,130.843017,74,
i4_shp,-12.423529,130.842232,75,
i4_shp,-12.424167,130.841556,76,
i4_shp,-12.424404,130.841153,77,
i4_shp,-12.424571,130.840603,78,
i4_shp,-12.424426,130.838008,79,
i4_shp,-12.424458,130.835948,80,
i4_shp,-12.424623,130.835545,81,
i4_shp,-12.42504,130.835382,82,
i4_shp,-12.425474,130.835441,83,
i4_shp,-12.426338,130.83598,84,
i4_shp,-12.426789,130.83613,85,
i4_shp,-12.428089,130.836323,86,
i4_shp,-12.429172,130.83657,87,
i4_shp,-12.430254,130.837001,88,
i4_shp,-12.432219,130.837732,89,
i4_shp,-12.433267,130.837886,90,
i4_shp,-12.435038,130.837936,91,
i4_shp,-12.436267,130.837944,92,
i4_shp,-12.437406,130.837971,93,
i4_shp,-12.437967,130.837864,94,
i4_shp,-12.438928,130.837485,95,
i4_shp,-12.441416,130.835736,96,
i4_shp,-12.443883,130.834521,97,
i4_shp,-12.444681,130.834067,98,
i4_shp,-12.447021,130.83298,99,
i4_shp,-12.448508,130.832218,100,
i4_shp,-12.45152,130.830657,101,
i4_shp,-12.451954,130.83055,102,
i4_shp,-12.452171,130.830551,103,
i4_shp,-12.452405,130.8307,104,
i4_shp,-12.45337,130.829787,105,
i4_shp,-12.45687,130.833454,106,
i4_shp,-12.458647,130.835269,107,
i4_shp,-12.460389,130.837066,108,
i4_shp,-12.46222,130.838918,109,
i4_shp,-12.463961,130.840715,110,
i4_shp,-12.465684,130.842548,111,
i4_shp,-12.464774,130.84348,112,
i4_shp,-12.465312,130.844072,113,
i4_shp,-12.464913,130.844345,114,
i4a_shp,-12.37345,130.88048,0,
i4a_shp,-12.373013,130.880328,1,
i4a_shp,-12.373068,130.880126,2,
i4a_shp,-12.374351,130.880301,3,
i4a_shp,-12.37464,130.880266,4,
i4a_shp,-12.376814,130.879583,5,
i4a_shp,-12.376053,130.877261,6,
i4a_shp,-12.375696,130.876559,7,
i4a_shp,-12.375019,130.875212,8,
i4a_shp,-12.374587,130.874823,9,
i4a_shp,-12.37387,130.873935,10,
i4a_shp,-12.373639,130.873419,11,
i4a_shp,-12.373285,130.872313,12,
i4a_shp,-12.372781,130.871941,13,
i4a_shp,-12.372413,130.870321,14,
i4a_shp,-12.372051,130.87041,15,
i4a_shp,-12.373285,130.872313,16,
i4a_shp,-12.373639,130.873419,17,
i4a_shp,-12.37387,130.873935,18,
i4a_shp,-12.374587,130.874823,19,
i4a_shp,-12.378434,130.870198,20,
i4a_shp,-12.378761,130.869924,21,
i4a_shp,-12.379196,130.869725,22,
i4a_shp,-12.380573,130.869312,23,
i4a_shp,-12.382601,130.868738,24,
i4a_shp,-12.382837,130.868721,25,
i4a_shp,-12.383108,130.868705,26,
i4a_shp,-12.384209,130.868989,27,
i4a_shp,-12.38456,130.867869,28,
i4a_shp,-12.385504,130.864566,29,
i4a_shp,-12.386022,130.862841,30,
i4a_shp,-12.386521,130.861318,31,
i4a_shp,-12.385061,130.860738,32,
i4a_shp,-12.382679,130.860004,33,
i4a_shp,-12.380753,130.858887,34,
i4a_shp,-12.380052,130.858275,35,
i4a_shp,-12.379297,130.857589,36,
i4a_shp,-12.379029,130.857238,37,
i4a_shp,-12.378851,130.856777,38,
i4a_shp,-12.378838,130.856041,39,
i4a_shp,-12.378839,130.853264,40,
i4a_shp,-12.378931,130.852952,41,
i4a_shp,-12.379773,130.851542,42,
i4a_shp,-12.378171,130.85052,43,
i4a_shp,-12.378646,130.849787,44,
i4a_shp,-12.380291,130.847133,45,
i4a_shp,-12.381748,130.848136,46,
i4a_shp,-12.38191,130.848229,47,
i4a_shp,-12.382343,130.848324,48,
i4a_shp,-12.387947,130.848363,49,
i4a_shp,-12.387936,130.850037,50,
i4a_shp,-12.38792,130.852299,51,
i4a_shp,-12.389674,130.852329,52,
i4a_shp,-12.391518,130.852342,53,
i4a_shp,-12.393343,130.852374,54,
i4a_shp,-12.39535,130.852369,55,
i4a_shp,-12.399435,130.852435,56,
i4a_shp,-12.401152,130.852429,57,
i4a_shp,-12.402707,130.85244,58,
i4a_shp,-12.403846,130.852356,59,
i4a_shp,-12.405349,130.852017,60,
i4a_shp,-12.409045,130.850793,61,
i4a_shp,-12.410023,130.850505,62,
i4a_shp,-12.410086,130.851885,63,
i4a_shp,-12.410917,130.851946,64,
i4a_shp,-12.413029,130.852402,65,
i4a_shp,-12.414633,130.853113,66,
i4a_shp,-12.414927,130.852508,67,
i4a_shp,-12.416463,130.852592,68,
i4a_shp,-12.416468,130.851765,69,
i4a_shp,-12.416438,130.850937,70,
i4a_shp,-12.416279,130.850402,71,
i4a_shp,-12.417293,130.850078,72,
i4a_shp,-12.418382,130.849479,73,
i4a_shp,-12.419563,130.848586,74,
i4a_shp,-12.420529,130.847434,75,
i4a_shp,-12.421006,130.8465,76,
i4a_shp,-12.421796,130.844629,77,
i4a_shp,-12.422182,130.843712,78,
i4a_shp,-12.422383,130.843328,79,
i4a_shp,-12.42262,130.843017,80,
i4a_shp,-12.423529,130.842232,81,
i4a_shp,-12.424167,130.841556,82,
i4a_shp,-12.424404,130.841153,83,
i4a_shp,-12.424571,130.840603,84,
i4a_shp,-12.424426,130.838008,85,
i4a_shp,-12.424458,130.835948,86,
i4a_shp,-12.424623,130.835545,87,
i4a_shp,-12.42504,130.835382,88,
i4a_shp,-12.425474,130.835441,89,
i4a_shp,-12.426338,130.83598,90,
i4a_shp,-12.426789,130.83613,91,
i4a_shp,-12.428089,130.836323,92,
i4a_shp,-12.429172,130.83657,93,
i4a_shp,-12.430254,130.837001,94,
i4a_shp,-12.432219,130.837732,95,
i4a_shp,-12.433267,130.837886,96,
i4a_shp,-12.435038,130.837936,97,
i4a_shp,-12.436267,130.837944,98,
i4a_shp,-12.437406,130.837971,99,
i4a_shp,-12.437967,130.837864,100,
i4a_shp,-12.438928,130.837485,101,
i4a_shp,-12.441416,130.835736,102,
i4a_shp,-12.443883,130.834521,103,
i4a_shp,-12.444681,130.834067,104,
i4a_shp,-12.447021,130.83298,105,
i4a_shp,-12.448508,130.832218,106,
i4a_shp,-12.45152,130.830657,107,
i4a_shp,-12.451954,130.83055,108,
i4a_shp,-12.452171,130.830551,109,
i4a_shp,-12.452405,130.8307,110,
i4a_shp,-12.45337,130.829787,111,
i4a_shp,-12.45687,130.833454,112,
i4a_shp,-12.458647,130.835269,113,
i4a_shp,-12.460389,130.837066,114,
i4a_shp,-12.46222,130.838918,115,
i4a_shp,-12.463961,130.840715,116,
i4a_shp,-12.465684,130.842548,117,
i4a_shp,-12.464774,130.84348,118,
i4a_shp,-12.465312,130.844072,119,
i4a_shp,-12.464913,130.844345,120,
i4e_shp,-12.37345,130.88048,0,
i4e_shp,-12.373013,130.880328,1,
i4e_shp,-12.373068,130.880126,2,
i4e_shp,-12.374351,130.880301,3,
i4e_shp,-12.37464,130.880266,4,
i4e_shp,-12.376814,130.879583,5,
i4e_shp,-12.376053,130.877261,6,
i4e_shp,-12.375696,130.876559,7,
i4e_shp,-12.375019,130.875212,8,
i4e_shp,-12.374587,130.874823,9,
i4e_shp,-12.37387,130.873935,10,
i4e_shp,-12.373639,130.873419,11,
i4e_shp,-12.373285,130.872313,12,
i4e_shp,-12.372781,130.871941,13,
i4e_shp,-12.372413,130.870321,14,
i4e_shp,-12.372051,130.87041,15,
i4e_shp,-12.373285,130.872313,16,
i4e_shp,-12.373639,130.873419,17,
i4e_shp,-12.37387,130.873935,18,
i4e_shp,-12.374587,130.874823,19,
i4e_shp,-12.378434,130.870198,20,
i4e_shp,-12.378761,130.869924,21,
i4e_shp,-12.379196,130.869725,22,
i4e_shp,-12.380573,130.869312,23,
i4e_shp,-12.382601,130.868738,24,
i4e_shp,-12.382837,130.868721,25,
i4e_shp,-12.383108,130.868705,26,
i4e_shp,-12.384209,130.868989,27,
i4e_shp,-12.38456,130.867869,28,
i4e_shp,-12.385504,130.864566,29,
i4e_shp,-12.386022,130.862841,30,
i4e_shp,-12.386521,130.861318,31,
i4e_shp,-12.385061,130.860738,32,
i4e_shp,-12.382679,130.860004,33,
i4e_shp,-12.383197,130.858334,34,
i4e_shp,-12.383272,130.85793,35,
i4e_shp,-12.383303,130.856054,36,
i4e_shp,-12.381567,130.856079,37,
i4e_shp,-12.381594,130.857532,38,
i4e_shp,-12.381446,130.858046,39,
i4e_shp,-12.380753,130.858887,40,
i4e_shp,-12.380052,130.858275,41,
i4e_shp,-12.379297,130.857589,42,
i4e_shp,-12.379029,130.857238,43,
i4e_shp,-12.378851,130.856777,44,
i4e_shp,-12.378838,130.856041,45,
i4e_shp,-12.378839,130.853264,46,
i4e_shp,-12.378931,130.852952,47,
i4e_shp,-12.379773,130.851542,48,
i4e_shp,-12.378171,130.85052,49,
i4e_shp,-12.378646,130.849787,50,
i4e_shp,-12.380291,130.847133,51,
i4e_shp,-12.381748,130.848136,52,
i4e_shp,-12.38191,130.848229,53,
i4e_shp,-12.382343,130.848324,54,
i4e_shp,-12.387947,130.848363,55,
i4e_shp,-12.387936,130.850037,56,
i4e_shp,-12.38792,130.852299,57,
i4e_shp,-12.389674,130.852329,58,
i4e_shp,-12.391518,130.852342,59,
i4e_shp,-12.393343,130.852374,60,
i4e_shp,-12.39535,130.852369,61,
i4e_shp,-12.399435,130.852435,62,
i4e_shp,-12.401152,130.852429,63,
i4e_shp,-12.402707,130.85244,64,
i4e_shp,-12.403846,130.852356,65,
i4e_shp,-12.405349,130.852017,66,
i4e_shp,-12.409045,130.850793,67,
i4e_shp,-12.410023,130.850505,68,
i4e_shp,-12.414922,130.850613,69,
i4e_shp,-12.416279,130.850402,70,
i4e_shp,-12.417293,130.850078,71,
i4e_shp,-12.418382,130.849479,72,
i4e_shp,-12.419563,130.848586,73,
i4e_shp,-12.420529,130.847434,74,
i4e_shp,-12.421006,130.8465,75,
i4e_shp,-12.421796,130.844629,76,
i4e_shp,-12.422182,130.843712,77,
i4e_shp,-12.422383,130.843328,78,
i4e_shp,-12.42262,130.843017,79,
i4e_shp,-12.423529,130.842232,80,
i4e_shp,-12.424167,130.841556,81,
i4e_shp,-12.424404,130.841153,82,
i4e_shp,-12.424571,130.840603,83,
i4e_shp,-12.424426,130.838008,84,
i4e_shp,-12.424458,130.835948,85,
i4e_shp,-12.424623,130.835545,86,
i4e_shp,-12.42504,130.835382,87,
i4e_shp,-12.425474,130.835441,88,
i4e_shp,-12.426338,130.83598,89,
i4e_shp,-12.426789,130.83613,90,
i4e_shp,-12.428089,130.836323,91,
i4e_shp,-12.429172,130.83657,92,
i4e_shp,-12.430254,130.837001,93,
i4e_shp,-12.432219,130.837732,94,
i4e_shp,-12.433267,130.837886,95,
i4e_shp,-12.435038,130.837936,96,
i4e_shp,-12.436267,130.837944,97,
i4e_shp,-12.437406,130.837971,98,
i4e_shp,-12.437967,130.837864,99,
i4e_shp,-12.438928,130.837485,100,
i4e_shp,-12.441416,130.835736,101,
i4e_shp,-12.443883,130.834521,102,
i4e_shp,-12.444681,130.834067,103,
i4e_shp,-12.447021,130.83298,104,
i4e_shp,-12.448508,130.832218,105,
i4e_shp,-12.45152,130.830657,106,
i4e_shp,-12.451954,130.83055,107,
i4e_shp,-12.452171,130.830551,108,
i4e_shp,-12.452405,130.8307,109,
i4e_shp,-12.45337,130.829787,110,
i4e_shp,-12.45687,130.833454,111,
i4e_shp,-12.458647,130.835269,112,
i4e_shp,-12.460389,130.837066,113,
i4e_shp,-12.46222,130.838918,114,
i4e_shp,-12.463961,130.840715,115,
i4e_shp,-12.465684,130.842548,116,
i4e_shp,-12.464774,130.84348,117,
i4e_shp,-12.465312,130.844072,118,
i4e_shp,-12.464913,130.844345,119,
i4f_shp,-12.37345,130.88048,0,
i4f_shp,-12.373013,130.880328,1,
i4f_shp,-12.373068,130.880126,2,
i4f_shp,-12.374351,130.880301,3,
i4f_shp,-12.37464,130.880266,4,
i4f_shp,-12.376814,130.879583,5,
i4f_shp,-12.376053,130.877261,6,
i4f_shp,-12.375696,130.876559,7,
i4f_shp,-12.375019,130.875212,8,
i4f_shp,-12.374587,130.874823,9,
i4f_shp,-12.37387,130.873935,10,
i4f_shp,-12.373639,130.873419,11,
i4f_shp,-12.373285,130.872313,12,
i4f_shp,-12.372781,130.871941,13,
i4f_shp,-12.372413,130.870321,14,
i4f_shp,-12.372051,130.87041,15,
i4f_shp,-12.373285,130.872313,16,
i4f_shp,-12.373639,130.873419,17,
i4f_shp,-12.37387,130.873935,18,
i4f_shp,-12.374587,130.874823,19,
i4f_shp,-12.378434,130.870198,20,
i4f_shp,-12.378761,130.869924,21,
i4f_shp,-12.379196,130.869725,22,
i4f_shp,-12.380573,130.869312,23,
i4f_shp,-12.382601,130.868738,24,
i4f_shp,-12.382837,130.868721,25,
i4f_shp,-12.383108,130.868705,26,
i4f_shp,-12.384209,130.868989,27,
i4f_shp,-12.38456,130.867869,28,
i4f_shp,-12.385504,130.864566,29,
i4f_shp,-12.386022,130.862841,30,
i4f_shp,-12.386521,130.861318,31,
i4f_shp,-12.385061,130.860738,32,
i4f_shp,-12.382679,130.860004,33,
i4f_shp,-12.380753,130.858887,34,
i4f_shp,-12.380052,130.858275,35,
i4f_shp,-12.379297,130.857589,36,
